date,user,location,text
2021-03-17 15:33:56,droidman3,"Pittsford, New York","@1980MiracleTeam You know better than anyone Michael. In 1980 the USSR almost didn’t participate because of political tensions, but they decided to send their athletes to show their “dominance.” If that didn’t happen, there is no Miracle. The Olympics is not about politics."
2021-03-17 15:33:53,toisports,"New Delhi, India","Tried to compete in tournaments even with injuries to qualify for Olympics: #BhavaniDevi  

Read: https://t.co/UAPjIJxVIV

#Fencing #TokyoOlympics https://t.co/YnQj9sQIqi"
2021-03-17 15:33:47,rahuljkas,"jammu,j&k,india",@BoriaMajumdar @Neeraj_chopra1 @Media_SAI @KirenRijiju did he qualified for olympics
2021-03-17 15:33:23,theBreakerNews,"Vancouver, British Columbia","@cathmkenna starts a Zoom spending announcement about West Coast Express upgrades with a tip of the hat to late ex-NDP tourism minister Ian Waddell. ""A lot of us remember with great fondness the 2020 Vancouver #Olympics."" 
Er, Minister, the Games were in 2010. #cdnpoli #bcpoli https://t.co/31l2jMQX9u"
2021-03-17 15:33:15,handmargaretann,,Irish Rowing Silver Medal Interview Rio Olympics 2016 Funny https://t.co/jSj3AnjVJ2 via @YouTube
2021-03-17 15:32:54,frances_hui,"Boston, MA","Dhondup Wangchen, Tibetan filmmaker &amp; Human Rights Activist, shares his detention experience in China following 08 BJ Olympics and his testimony collection project in Tibet that calls on the world to participate in #NoBeijing 2022 campaign."
2021-03-17 15:32:46,leftiblog,California (Bay Area),"The headline of this article is also curious. It reflects the article which says (without any elaboration) China “scrubbed information off websites across the region.” Really? You mean they actually had put evidence of the alleged genocide up on the web?
https://t.co/fRtMQZb4bM"
2021-03-17 15:32:39,ManishsharmaGBN,"Greater Noida, India bjpup",@DevendraNoida @NSaina @Olympics Happy birthday 💐💐 👏
2021-03-17 15:32:24,Victim_Olympics,"Sandy, UT","@_BarringtonII Focusing on skin tone means nothing. It is intended to dehumanize. It is literally focusing on something superficial simply because it has an obvious, visual component. Skin color does very little to define 'who' someone is."
2021-03-17 15:31:39,_10winterbear,"Aurora, Ontario",I do not think that the Olympics will provide Japan with the long-term workforce necessary to boost productivity to keep up with their debt rate #EducationIsNotTourism @MofaJapan_en @sugawitter @mextjapan @moteging @kanaedoi @Kamikawa_Yoko
2021-03-17 15:31:39,Ben_Etc,Portland,"@mish_olson @James_Librarian Lisa's birth story involves the 1984 summer Olympics boycott. In a few years, Homer's birth story will involve the 1984 summer Olympics boycott.

I was born in 1984 so I have feelings about this."
2021-03-17 15:30:06,btspayola,,More than being inclusive they sound like they desperately want to exclude &amp; dehumanise specific group of asian people🥴 cuz how did this become Olympics ???? If I find out these people non-asians https://t.co/qdqio6LZLt
2021-03-17 15:29:53,damewilson9,Toronto,They called Ryan Lochte who made up a whole armed robbery incident during the olympics “a kid” and he was 32 at the time 😭😭 https://t.co/iWuJChk0QD
2021-03-17 15:29:41,DianaYvette,"Austin, TX","@nhannahjones @lourdesgnavarro This isn’t the Suffering Olympics. We can agree that Asians, Blacks, &amp; Latinos have all experienced extreme hatred, discrimination, &amp; violence. But the fact remains that Asians are being targeted RIGHT NOW. Remember how it felt to see “All Lives Matter?” Let’s not do the same."
2021-03-17 15:29:28,miltpalacio,,"@ASFleischman @katrosenfield Right but even this is dishonest! They're not dominant for the same reason I wouldn't podium @ Olympics. Trans athletes, being such a small % of pop, are mostly average for their sex. Avg males still lose to the v best females. But avg males will dominate avg females, and"
2021-03-17 15:29:18,ikdishellmuster,,Olympics:Aren't the Olympic Games the terrorist activity itself any longer? https://t.co/p441pOBVCR
2021-03-17 15:29:00,jimcurtinburner,Clearwater ‼️,not sure what’s going on with mckenzie and genk. they’re not releasing him for olympics or either of the friendlies maybe he’s hurt? he’s not rly getting playtime there rn. anyhow i’m excited to watch EPB but don’t want to see tim ream 😬
2021-03-17 15:28:20,VajaStuti,,@Olympics Johnson thompson
2021-03-17 15:28:17,frances_hui,"Boston, MA",Pema Doma of @SFTHQ introduces the #NoBeijing2022 campaign and delineates the main reasons why the 2022 Beijing Winter Olympics has to be boycotted.
2021-03-17 15:28:12,EZLVSZ,,"@MERUZIONE The games don't need to be canceled, people. Just move them to a country that's not committing a genocide against minorities. #UyghurGenocide 
cc: .@Olympics"
2021-03-17 15:27:45,obiadekanobi,,@MunirHenna Diversity Olympics at its worst...🤦‍♂️
2021-03-17 15:27:44,MatureAmericans,"Bohemia, New York","1980 U.S. Olympic Hockey team Captain Mike Eruzione is right:

""If America boycotts, we will ruin the dreams of hundreds of Olympic and Paralympic athletes and we will hand China and other countries victories we could win in competition.""

#AMACforAmerica

https://t.co/URBX0w0iUr"
2021-03-17 15:27:41,Jubileetles,"Richmond, VA","Last tweet on it
Every minority is going through it. Do not go through the oppression Olympics, just support each other. We're all gonna drown together if we try to act like someone else is more important than another. We have a common goal: beat white supremacy with a sledge"
2021-03-17 15:27:24,eepreylove,Washington D.C.,"As Western govs assess whether the crackdown on Uyghurs &amp; other minorities in China constitutes genocide, Beijing has slowed the flow of info to a trickle, obscuring conditions. 

https://t.co/ycYlE6NgFA"
2021-03-17 15:27:17,BenWeinthal,Berlin and Jerusalem,"An @Olympics @iocmedia spokesman said last week he would respond to a letter from Iranian athletes urging Olympics to probe Iranian regime's @khamenei_ir  abuse of athletes. I sent a press query yesterday @iocmedia asking for the response.
https://t.co/fo6ac7YQyC"
2021-03-17 15:27:11,BryanTheChamp,Home For Infinite Losers,I’ll never forget the time my brother wore an Olympics jacket on a plane and a lady thought he was an Olympic athlete. He’s 5’5” and built like a chimpanzee and someone thought he was on Team USA
2021-03-17 15:26:54,therealchingato,,@NBCNews @NBCBLK The comments on this tweet are a prime example of why playing the Oppression Olympics has no winners except white supremacists.
2021-03-17 15:26:53,DATguy_Danimal,,"@THEoGrammarNazi @jwhitney385 @tedcruz So, you brought up an irrelevant record? Here’s a secret, trans athletes have been allowed to openly compete in the olympics for decades. Can you name one trans Olympic medal winner?"
2021-03-17 15:26:49,obyy_oby,Chicago ,@AllLeahWrote @LePetitPrinceAf @princess27362 @Daniell72326615 @TempskiJoe Yes he definitely worded it horribly but I get the point he was trying to make this is not the oppression Olympics any hate towards minorities is hate towards all minorities but we have to back each other up all equally. We have not been seeing that support equally distributed
2021-03-17 15:26:43,bIoodvinyl,𖤐16𖤐,"as someone whos not skinny... different body types get shamed for different reasons please stop with the fucking oppression olympics nd help eachother rather than tearing eachother down. the body positivity movement includes everyone, tweets like this are so counterproductive. https://t.co/ZZvy0GPGOY"
2021-03-17 15:26:23,littlemsmccste,She/They || Gamertag: KatZapYT,"@ACLU Stop fighting, it’s a kids softball team. It’s not for anything else besides fun. It’s not the Olympics, it’s not the world championships, it’s just fun. Please god let kids have fun."
2021-03-17 15:26:02,yoongibbyyy,no info about me,@SUNMINGlS EXACTLY like they have the power to bring change yet they decide to compete in the oppression Olympics 😐
2021-03-17 15:25:57,siyat_99,,A recent good example was when Eastleigh and Mombasa were locked down. The amount of Islamaphobia olympics that was displayed on this very TL was sickening. https://t.co/McdfhQKPcB
2021-03-17 15:25:47,leftiblog,California (Bay Area),Links in online media are a great asset for media criticism because you can see what’s behind them. This one from the WaPo https://t.co/cLtmjRXesz takes you to a WSJ article which does not say tours were “staged” &amp; says nothing about “officials pretending to be villagers”. https://t.co/mdWQfoTZj6
2021-03-17 15:25:46,wishless,,"i think as a canadian, it's important to remember whatever happens down south can and does affect us a lot.  we are not perfect, we have the same hatred in our backyards.  we need to be safe and aware as well.  now is not the time to play oppression olympics."
2021-03-17 15:25:44,mirthacreator,tanah melayu,"@SaltyTate @willing2witu @globeandmail Even if its the other way, it's still a problem that should be addressed. This shouldn't be the racial olympics."
2021-03-17 15:25:38,tetech1111,,Call off The Tokyo Olympics for Japan's safety and preventing the spread of COVID-19.
2021-03-17 15:25:35,BootsMcGavin,"Buffalo, NY","@sk8nfastnfree @ChipNshoulder @BuffaloSabres Nah Gary Bettman and the NHL in general has killed my love for the game outside of the Sabres being awful. Taking players out of the Olympics, the draft lottery, shootouts, too many teams and a thin talent pool, awful alignment and playoff format, lockouts... the list goes on."
2021-03-17 15:25:24,J07726076,,@MapOfYourShadow @twixseok @stillwus4everwu @bribrisimps @sarasfilter I love the Oppression Olympics
2021-03-17 15:25:20,yacius,"Montreal, Quebec, Canada","With ""the Chinese government determined to bask in a favourable international spotlight – if this is not the time to sharpen the world’s focus, build pressure, and set out clear expectations for human rights change in China, when will that time be?""
https://t.co/m0G5lAOOTY"
2021-03-17 15:25:20,Copa90,"Everywhere, via London","In 1991 Sun starred as China hosted the inaugural Women’s World Cup, losing 1-0 in the quarter finals to Sweden. The Steel Roses then finished 4th in 1995 and won silver at the 1996 Olympics.
https://t.co/fMWGbyV7CC"
2021-03-17 15:25:13,SHM_Colorado,Colorado,"TY everyone! 

I never expected anyone to see this post. I hesitated to hit Tweet bc I really didn't want to come across as if I'd just signed up for the Pain Olympics. 

It's not lost on me how fortunate I am or that the white shooter was peacefully apprehended. 🤬"
2021-03-17 15:24:06,Acheers17,,A year ago I was participating in the beer olympics on a florida beach w my friends. Now I’m laying in bed in ohio...
2021-03-17 15:23:53,Bank1k,Outside Working,@EugBeans24 @PunchManPunchMa @SwallowMy_Walli @PBS_Impulse9 I literally don’t get this notion at all with the oppression olympics. Black people’s plight is completely unique from any other demographic along with Natives because this has been going on since this nation was colonies. For years black people have known this. The issue lies
2021-03-17 15:23:51,kaminsky_ian,,is lame.  USA = you want to go with an all white Olympics? How will we do?  White supremacy is false.  Try getting to know your neighbor.
2021-03-17 15:23:27,Abdulla_Obaidi,dwbi,@kemo_masri @haykalhzmi this isn’t the oppression olympics bro hate crime and being told you live in the pyramids is not the same thing 💀
2021-03-17 15:23:03,hydingadork,"Detroit, MI ↝ Atlanta, GA ",we are officially in the oppression olympics https://t.co/PF0UDgi1ts
2021-03-17 15:22:15,kalimoonart,Saturns Rings,i hate the oppression olympics because we all know who and what the culprit is but people will be so far into their individual victimized realities to address it collectively and confront it properly.
2021-03-17 15:21:57,IsaacBerky,"Virginia Beach, VA","March Madness                          The Olympics
                                   🤝
         People cheering for teams (aka countries) 
             that they have no idea where they are"
2021-03-17 15:21:35,toweypat,"Martinez, CA","@ASFleischman @jessesingal Did you know that in the 2016 Olympics, every medalist in the women's 800-meter had XY chromosomes?

Yes, the end of women's sports is looming."
2021-03-17 15:21:26,AishaToombs77,Somewhere Near Philly,"I don't know who needs to hear this, but can we NOT do the oppression Olympics here. White supremacist acts of violence against any of us is an attack against all of us! #StopAsianHate https://t.co/rppK3HsaM7"
2021-03-17 15:20:41,susaneymann,Lethbridge Alberta,@KellycFitz Way to go. Cheering from #Lethbridge #Alberta https://t.co/wIJfdOq7oE
2021-03-17 15:20:27,solochensoo,she/her,@amaranthpalette why are they having mistreatment olympics again 😭
2021-03-17 15:20:06,Abishop32,"Setagaya-ku, Tokyo",@TheTofuBowl Yeah but they are now calling the team the U24s instead of the U23s as they used to. After the Olympics it will probably go back to the U23s.
2021-03-17 15:19:57,Jarelmartin1,,"@11Yanks Scuffed podcast mentioned that NI will have a rotated side, my theory is that these interesting calls and a berhalter tryout for olympics and MLS/Lower end euro players have a chance to play real competition"
2021-03-17 15:19:26,THEoGrammarNazi,,"@DATguy_Danimal @jwhitney385 @tedcruz Exactly. Archery is the only record a female held that beat an equivalent men’s record in the Olympics. Maybe you should look up these CT girls who lost scholarships, and Fox was an abysmal fighter that couldn’t compete with men on even the lowest level and still demolished 4/5."
2021-03-17 15:18:59,The_Lost_Tone,United Kingdom,"@Gus_JordM Like, what do use black people have to do with it? It's like they're playing oppression Olympics or something......."
2021-03-17 15:18:35,HoneyBadger10,www.yourteamcheats.com,Nobody wins in the oppression Olympics but white people and fuck that.
2021-03-17 15:18:26,krazybuttrueee,,This ain’t the struggle olympics you fucking nimrods https://t.co/gADNeSeDjD
2021-03-17 15:18:14,NicholasAHeras,"Washington, DC","Important article discussing the steps #China is taking to remove or manipulate evidence of its policy on the #Uyghur people. It also cites the important @NewlinesInst study that shows that China's policy in #Xinjiang led to a genocide.
https://t.co/t06RdOufqL #UyghurGenocide"
2021-03-17 15:18:11,TheTofuBowl,"Scotland, United Kingdom","@Abishop32 Surely that’s only technically, like will it not still be the Tokyo 2020 Olympics?"
2021-03-17 15:18:06,HoneyBadger10,www.yourteamcheats.com,There were definitely some very large voices...but I stay out the oppression olympics. https://t.co/GKAAhgHWHE
2021-03-17 15:18:05,katmansden,NE GA,@SkinnerPm Home UGA football games were the bane of my existence. The two weeks of the 96 olympics was a cakewalk compared to a late home game.
2021-03-17 15:17:38,karlogan_,PG to BK,"Related but unrelated, I was watching “Ginny &amp; Georgia” last night and the part with the Taiwanese kid arguing with Ginny about the oppression Olympics had me dying. Dude really said “Your bars could use some work homie” 😭"
2021-03-17 15:17:17,MikaelaGraceXO,RVA/DC/Baltimore/Raleigh,"@LydiaLinsmeier @dylanpats @JillSixx Yes, why not add occupation to this list? I’m not playing oppression olympics with anyone today. You can either stand with us or get out of the way. We deserve safety and I won’t argue for my humanity. https://t.co/BKcQsE8v8z"
2021-03-17 15:17:16,vkvraju,Bharatvarsh,@Ravi_711 @blazertown Winter Olympics in 2022 most likely will be the time target for mmWave in China.
2021-03-17 15:17:09,WTuHzRtfXAjTD61,,"Isn't it the US? Isn't the status of white Americans always above the low position of black Americans? Now China is about to host the 2020 Winter Olympics, but they are interfering with the issue of human rights. The US is the country least qualified to talk about human rights. https://t.co/NDtmFP6zgk"
2021-03-17 15:17:08,spookirih,she/they • 24,"i wish every fucking hate crime wasn’t met with oppression olympics. it’s like clockwork.

people are dying. can we focus on the culture that literally normalizes the abuse of minorities?"
2021-03-17 15:16:57,WTuHzRtfXAjTD61,,Why don't you say that the United States discriminates against African Americans? Now you have to ask the International Olympic Committee to cancel the right to host the 2020 Winter Olympics in China. You really think you are the boss and you can say anything. https://t.co/fi0wZOpEK8
2021-03-17 15:16:48,m_roque_,NYC,Ginny and Georgia had potential. Wish it had a more serious tone and focused more on Georgia’s story and less on the Freeform teen vibe. And the whole oppression olympics scene can go 🥴🥴
2021-03-17 15:16:44,freetaco,,@LauraRule3 @briankoppelman @ThomasDegrezia There were two such things! The Laff-Olympics and Wacky Races.
2021-03-17 15:16:43,WTuHzRtfXAjTD61,,"China’s rapid development and the distorted mentality of some people not seeing others well. The preparations for the 2022 Beijing Winter Olympics are proceeding smoothly. We are committed to creating a ""green, open, inclusive and clean"" Olympic Games. The future is promising! https://t.co/HgpnY7xUDu"
2021-03-17 15:16:24,Tilly_ToeTap_7,,"Police Olympics in June finna be 🔥 

#FloridasFinest #FlagFootball #FirstResponderGames https://t.co/jk28SPoEDW"
2021-03-17 15:15:39,delatierrasoy,📍 Lənape Haki-nk,"I can’t believe the silence from BIPOC folk on hate crimes against Asian folks

Y’all are strong players of oppression olympics and white supremacy is clapping for you. 

Check yo self. 

#StopAsianHate #Accompliceship"
2021-03-17 15:14:56,KighAsAMFHite,,I cant wait for the Olympics
2021-03-17 15:14:29,RusselKSky,"Washington, DC","@KATUNews If the boys that competed in the 2016 NBNO Highschool Track and Field Meet had competed in the 2016 Olympics as women, the high school boys would have taken 81 of their Olympic medals. That would have left only 6 for the adult woman Olympians. This should not be a partisan issue."
2021-03-17 15:14:08,KingNormies,United States,"https://t.co/qcZk0KzOhH
Olympic Gold Medalist and Broadcaster Rowdy Gaines Upgrades to ClearOne Aura System for Pro-Grade Video Appearances
NEWS.FREEPTOMAINERADIO.COMSALT LAKE CITY, March 17, 2021 (GLOBE NEWSWIRE) -- When Rowdy Gaines stepped into the 1984 Olympics to compet..."
2021-03-17 15:14:05,LKLadiesGaelic,,"Minors and U14’s all out for St Patricks Day doing the #SkillTheDrill challenge 2 raising funds for @ClionasFDN link to donate: https://t.co/eMCyOhjkUW
thanks @roisinupton for joining us online last week and best of luck in the Olympics. A brilliant ambassador for Women in Sport https://t.co/I7Q7kNsIVJ"
2021-03-17 15:13:52,FakeNewsGen1,,Latest news from our live coverage of Olympics uncovers riots. More updates to follow.
2021-03-17 15:13:42,ClintEa92922128,,"Did you know that, at the youthful age of 63, famous actor Clint Eastwood took home three gold medals in the 1964 Tokyo Summer Olympics? Wild!!!"
2021-03-17 15:13:25,Emmamor27460070,🇬🇧 and proud ❤️❤️ 🏉🐇🐶,@CoutureRoyals @lovecambridges_ Love Zara have so respect for her xx watching her ride the cross country course at the 2012 Olympics is something I will never forget ❤️❤️
2021-03-17 15:12:58,BostonGlobe,"Boston, MA",From @Jeff_Jacoby in @GlobeOpinion: Move the Beijing Olympics — or shun them https://t.co/kmrNScHmRX
2021-03-17 15:12:38,daryn_2dream,"Chicago, IL","And this is not to diminish the suffering of one group over another, or play ""oppression Olympics"". This is noticing a clear pattern of White supremacy that affects POC everywhere, and a call for all of us to work together to stop it."
2021-03-17 15:12:32,taylormachope,704,"why do we turn hurting into the grief olympics when we could all just simply be there for one another LOL
humans r weird asf"
2021-03-17 15:12:21,RodWalkerNola,"New Orleans, LA","Drew Brees, in addition to working as a studio analyst on ""Football Night in America"" and game analyst for NBC's  coverage of Notre Dame Football, will also work with broadcast of the Olympics and Super Bowl LVI, per NBC Sports."
2021-03-17 15:12:17,AlyssaRoccisano,,"Switchin' the positions for you
Cookin' in the kitchen and I'm in the bedroom
I'm in the Olympics, way I'm jumpin' through hoops
Know my love infinite, nothin' I wouldn't do
That I won't do, switchin' for you"
2021-03-17 15:12:01,michaelirish123,ohio,@THEoGrammarNazi @tedcruz In 10 years it will be in the olympics
2021-03-17 15:11:21,fmtoday,Malaysia,They will also be competing without their flag and anthem as part of sanctions for many doping scandals. #FMTNews #Vaccines #Olympic  https://t.co/iSJUd1lkQg
2021-03-17 15:11:13,Olympics,"Lausanne, Switzerland","Masomah Ali Zada will be discussing her experiences live with us on the #Olympics Instagram page. 

Join the conversation from 16:00 CET tomorrow, where Masomah will talk about the @RefugeesOlympic Athlete Scholarship, cycling and more. 

#StrongerTogether
https://t.co/Qnu5CpMUF3 https://t.co/doZPczO9f1"
2021-03-17 15:11:06,SponsorCircle,,Pressure on brands rising over Tokyo Olympic Games https://t.co/rJuijLzC7X @Olympics @Tokyo2020 #Tokyo2021 #sponsorship #athletics https://t.co/KgjwjOljQO
2021-03-17 15:10:46,LauraRule3,Chicago,"@briankoppelman @ThomasDegrezia Rings bells. Wasn't there some sort of cartoon olympics program?
Seems like he might have been part of that."
2021-03-17 15:10:31,OlympicPools1,"Houston, Texas",Everyone is lucky when they have a pool in their backyard! Happy St. Patrick's Day from all of us here at Olympics Pools and Spas. https://t.co/q5axcUoSBH
2021-03-17 15:10:22,KAYchellla,"Bronx, NY",@_sophejita The headline is sensationalized. The problem is that they make it seem like people need to band together for the struggle olympics instead of addressing the real issue at hand— white domestic terrorism
2021-03-17 15:10:11,NazT88,,"@RLayefa Its just such a ridiculous thing to do to create division. I dont get this constant need to play oppression olympics. Yes, it's good to unite but a lot of communities are exhausted from fighting their own causes...its fine to concentrate on that but have general solidarity"
2021-03-17 15:10:09,MrVikas,"Manchester, England","On becoming an entrepreneur: My interview with @Olympics gold medallist &amp; entrepreneur, Dame Jessica Ennis-Hill (@J_Ennis) https://t.co/4ipfpwktLP https://t.co/8HMg44wetf"
2021-03-17 15:10:06,welundrisk,United Kingdom,"Human rights activists call for boycott of 2022 Beijing Winter Olympics
https://t.co/STRhrdvGT8"
2021-03-17 15:09:50,ForeverSydneyy,,I’m sorry but why do Black people keep getting called to be freedom fighters for other minority groups when they participate in anti-Black rhetoric day in and day out? These people always want to play the oppression olympics with us and this ain’t that 🙄
2021-03-17 15:09:40,LsabreAvenger,"London, UK","@Effectivewin What should have been from the very beginning was shift the Olympics straight to 2022 rather than a hasty option of 2021 and then all global and continental champs accordingly around it. Now, everything is a whole lot of mess and athletes well-being is being compromised."
2021-03-17 15:09:26,Todd_Jones,,"New episode: Hear stories from Kevin Blackistone @ProfBlackistone of @washingtonpost about Mike Tyson, Jimmy Johnson &amp; Olympics. He also discusses social justice in #sports &amp; how all journalism is advocacy. @espn @AroundtheHorn @SteamEvergreen #podcasts
https://t.co/Utocv0GWZe"
2021-03-17 15:08:40,BLACKPINK4KGAE,"BP1, RS1, LS1, JS1, JNK1",I hope the pinks stays in their home coz their stans has an olympics of who can embarrass their faves the most. https://t.co/3eF2xQCygB
2021-03-17 15:08:39,MGural99,,.@Comcast announced it has expanded its longstanding commitment to the @Olympics and @Paralympics. #LA28 #EffectvEmp https://t.co/gpbcmIUfix
2021-03-17 15:08:37,fortyeightpc,France,"@BakerRay3 Not just you. Many of us can remember that it was a country, broadly of tolerance, reflection' moderation and reason. Respected, basically. I feel like 2012 was soooo long ago. Who's give the UK the Olympics now?"
2021-03-17 15:08:19,GoBelmontBruins,"Nashville, TN","BATTLE OF THE BRUINS PRESENTED BY DELTA DENTAL IS COMING!

Tune in LIVE on YouTube THIS SUNDAY, March 21 at 7 pm CT! Teams are competing for most donations in their team's name to Special Olympics.

DONATE HERE: https://t.co/Ayqu2bBoPd 

#itsbruintime https://t.co/HuROUiCW9u"
2021-03-17 15:08:05,Tylers_Slaying,,"@Artiimas @stormwthesauce @BARTO66038126 @ShannoninTech @whorefory0han There is no oppression olympics and people using that term are using it as an excuse to dismiss black voices, we can walk and chew gun at the same time and it doesn’t make sense to use Asian lives matter when the movement is “Asians are Humans” &amp; “Stop Asian Hate”"
2021-03-17 15:07:41,345triangle,tokyo,"@powderbum75 no doubt leading into AKB performing ""manatsu no olympics are good"" or god knows what. would honestly love to see an well-directed opening ceremony that shows why japan is cool but already mentally preparing myself for ""cool japan"" instead"
2021-03-17 15:07:40,Vieuphoria,Bristol,@Dummackin911 @roderickfromzf @WrestlingGary @SeanRossSapp He's.. He's a giant lizard man named Luchasaurus. I've never seen another lizard person in real sports. Except when the British monarchy attend the Olympics or something.
2021-03-17 15:07:39,SanduBanu,Bucuresti ROMÂNIA ,"US Senator calls for partial boycott of #BeijingOlympics over #UyghurGenocide’ 
#ȘTIRI #Rezist #RomaniiTrebuieSaStie #România #Moldova 
#MilkTeaAlliance 
#dkpol #dkaid #MeToo
#CPAC2021 #HumanRights
https://t.co/lfCIttrs4b via @TheSiasatDaily"
2021-03-17 15:07:38,NSLETR,"Halifax, Nova Scotia",Happy St. Patrick’s Day to everyone in our LETR @NSLETR @LETRforSO and Special Olympics @SpecialONS @SpecialOCanada @SpecialOlympics families 🌈🍀 #StPatricksDay https://t.co/ErOJIFWMrH
2021-03-17 15:07:36,LeeMaina11,London ,@MyGuyRudi Kenyas rugby sevens and cricket are also elite we ain't just Olympics it's just that we dominate that
2021-03-17 15:06:48,Artiimas,,@stormwthesauce @Tylers_Slaying @BARTO66038126 @ShannoninTech @whorefory0han Because you and everyone that gets hung up on the #AsianLivesMatter hashtag are holding back progress on the solidarity the Black and Asian communities should be building upon instead of playing this stupid game of oppression Olympics.
2021-03-17 15:06:04,joegabez,"Niagara falls,ny","@H0llyw00d_TV @TheCleanFoul @Deadlydillgame @b0sbeatdown 1. Halo 3
2. Skate 3
https://t.co/LJegnBLcpK 2k 20
4. Left 4 dead
5. The olympics
6. Call of duty warzone

 I challenge @FreakyKreaky @sens_eh  @TheAngryFatMan  @EricLoganSummit  favorite 6 games of all time."
2021-03-17 15:05:56,magicpoet01,Norwood South Oz,@chrissiefarran Borders will not be open then SURELY NOT! I cannot believe anyone REALLY thinks Olympics will go ahead
2021-03-17 15:05:30,maxinenanof11,,"@ColinJackson Will the Olympics definitely go ahead? I have been following the indoor athletics and there have been quite a few instances of positive Covid tests. Multiply that by thousands of athletes in close proximity, as much as I would love to see it, seems like a recipe for disaster"
2021-03-17 15:05:29,STLBlueshistory,,"Congrats to Ray Barile on his 2,000th NHL game tonight.

Here is a nice piece on him prior to him working the 1998 Olympics that aired on @FSMidwest.

#stlblues https://t.co/cPwL4VRvWI https://t.co/9Le5HUFOdp"
2021-03-17 15:05:28,anakinsIegs,she/her,"once i saw it was poverty olympics under their i stopped replying my cashtag bc i felt exploited even tho i never gave a story or anything it just felt wrong bc u know these companies don’t help ppl to help ppl, they do it for the tax breaks"
2021-03-17 15:05:26,eyetweetkinda,,This funny but I’m def not playing oppression Olympics with no China men https://t.co/58f8vbun47
2021-03-17 15:05:09,idharudharr,,it’s like the religious insecurity olympics out here. https://t.co/aIanMzUv1d
2021-03-17 15:04:53,Orbitrons1,Sverige,"@_TheLongOne_ @Sundae_Gurl @InternetHippo the level of mental gymnastics you had to do to get ""55k is basically the same as 400k"", all the while not understanding tax brackets, should honestly qualify u for the olympics."
2021-03-17 15:04:29,Abishop32,"Setagaya-ku, Tokyo",@TheTofuBowl It’s looking that way. Also they will be called the U24s given that the age limit has been altered on account of the Olympics being postponed.
2021-03-17 15:04:05,EveandCandace,"New York City, NY",An  Olympics is being held in an Asian Country this Summer some of you are being very quiet. https://t.co/3xIJOG0eYO
2021-03-17 15:03:40,thesarahbot,Dallas,@samsooki I would loooove to have seen it so soon after the olympics!
2021-03-17 15:03:31,caribu,Miami I SF,"While covering women’s hockey at the Vancouver Winter Olympics, @lisabowes got inspired to write the ‘@LucyTriesSports' series. In her books, “Lucy” helps encourage children to be active so they could lead healthier &amp; happier lives. Find the 'Lucy Tries' books in the #CaribuApp! https://t.co/YAB8SYHJ42"
2021-03-17 15:03:24,Hakikanews1,,OLYMPICS Kenya president Paul Tergat appointed Board member of Olympic Refugee Foundation for a period of four years.
2021-03-17 15:03:17,mary96164676,,@SuicideDoug @LePetitPrinceAf @princess27362 @Daniell72326615 @TempskiJoe This is not the oppression Olympics it’s true the amount of anti-blackness and colorism that goes on in the Asian community is astronomical and ridiculous.
2021-03-17 15:03:05,MoradGuy,,"@benshapiro Did you know trans people could compete in the Olympics as the gender they present as, do we see trans athletes dominating the sporting arena? No, so shut up"
2021-03-17 15:03:00,ABSportsHall,"Red Deer, AB","""People made comments, women shouldn't wrestle, they don't belong in the wrestling ring.. I didn't take those comments to heart. It was more like fuel.""
- Carol Huynh

https://t.co/S2fdDDqfx2

@UCalgary @TeamCanada @UCDinos @cdnolympicteam 
@Olympics 
#YourHeroesYourHall #wisdom"
2021-03-17 15:02:24,MisterSatellite,Today - Tokyo,@EZLVSZ @LionAndDragon64 @MERUZIONE @Olympics Indeed.
2021-03-17 15:02:01,LimoTheNicky,E~City-KENYA,@CarolRadull @itsbitok Japan Olympics.
2021-03-17 15:01:44,honeyhuimang,neverland,"heyyy oomfs remember that just because the racism that black people and asian people experience is different, that doesn’t mean asian hate crimes r any less painful for asian communities !! pls don’t turn this into the minority olympics, asian people r suffering and we need to +"
2021-03-17 15:01:34,WhatCharli,El Bronx,"Been sick to my stomach about the news out of Georgia since last night. I have nothing enlightening to say... I'm just so sorry to the AAPI community. Sorry we keep failing you; angry that the convo loops around to some kind of oppression olympics. It's all trash.

#StopAsianHate"
2021-03-17 15:01:11,mahoganygm,clayton county,@theteenageb_tch @QueenAgrippina @BLKACRUX how the hell can it not be compared when it’s all body shaming? stop with the oppression olympics.
2021-03-17 15:01:07,powderbum75,"東京と雪国... Half a life in the States, the next half in East Asia. So far, that is.","The standard, for me, remains the Beijing Olympics. 

It was, truly, elegant and beautiful and so well done. 

(Apart from the poor girl who sang but seemed not cute enough for tv)"
2021-03-17 15:01:04,Numbers1to9,,Pls leave your opression olympics out of my religion https://t.co/wCzfpXIXB1
2021-03-17 15:00:52,HayleyMeakes,"England, United Kingdom","Did you guess correctly? @donovanbailey is our next #Snipbit guest, #COMINGSOON this Friday! We could not be more excited?

#snipbitpodcast #hayleymeakes #olympian #athletics #trackandfield #olympiclegend #olympics https://t.co/1fUtKCDZwB"
2021-03-17 15:00:47,ShreyaAiZhan,,@xz1505 Beijing Olympics Committee😊😊😊
